_id,bio,college,country,createdAt,dob,email,face_detection_probabilities,gender,height,insta_username,interests,is_habit_drink,is_habit_smoke,is_verified,mobile,name,status,type,updatedAt,verified_at,what_to_find,who_to_date,is_subscribed,age
488,😍,"[""JNU""]",IN,561.2136429963889,1995-07-10 00:00:00,9488000000@get.idyll,[94.90654468536377],M,183.0,,"[""Gym"",""Beaches"",""Thriller"",""Badminton"",""Pizza""]",S,S,False,9488000000,Pradeep,True,U,14.180063914120371,,F,F,,28.0
489,,[],IN,561.2000404963889,1998-02-28 00:00:00,9489000000@get.idyll,,M,,,[],N,O,False,9489000000,Vishal,True,U,23.38181107847222,,F,F,,25.0
490,Student ,"[""Jawaharlal Nehru University""]",IN,561.1278482741667,2003-02-08 00:00:00,9490000000@get.idyll,,M,,,[],N,N,False,9490000000,Vicky Kumar,True,U,23.378512594675925,,R,F,,20.0
491,"Joy, 
something unique : )","[""Jawaharlal Nehru University""]",IN,561.1166007741666,1999-03-06 00:00:00,9491000000@get.idyll,,M,167.0,,[],N,N,False,9491000000,Abhinav ,True,U,23.360166460416668,,F,F,,24.0
492,Single,"[""Jnu""]",IN,561.1090035519444,2002-03-25 00:00:00,9492000000@get.idyll,,M,,,"[""Reels"",""Biryani"",""Photography"",""Cricket"",""Romantic""]",N,N,False,9492000000,Maruthi,True,U,23.373078497453704,,R,F,,21.0
493,,[],IN,561.0110599408333,,9493000000@get.idyll,[],,,,[],,,False,9493000000,,True,U,6.971846772916667,,,,,
494,,"[""JNU ""]",IN,560.9792377186111,1999-11-23 00:00:00,9494000000@get.idyll,,M,178.0,,[],N,N,False,9494000000,Mohit ,True,U,23.37308590486111,,C,F,,24.0
495,"I am a very consistent and punctual boy in my class. Being a dedicated student, I always stand first in my class because of which I have bagged many awards. I always try to improve my skills and moralLife is a jar of both happiness as well as sadness. Getting always what we want, is not the nature of life. Thus, one needs to keep oneself always motivated to the highest level. Follow the footprints of the great men to never be discouraged and keep yourself focused on your goal”.","[""Javahar lal nehru University ""]",IN,560.9102354963889,2004-01-01 00:00:00,9495000000@get.idyll,,M,175.6,,"[""Heritage"",""Cricket"",""Gym"",""Comedy"",""Romance""]",N,N,True,9495000000,Lalit joshi,True,U,17.033248740509258,17.033249170104167,NS,F,,19.0
496,"I follow my heart … and it usually leads me to the uttrakhand..😊😊
Friends ‘till the end.🌼
Good Times + Friends = Great Memories!","[""Jnu♥️""]",IN,560.8764777186111,1999-06-05 00:00:00,9496000000@get.idyll,,M,166.0,,"[""Singing"",""Cricket"",""Swimming"",""Camping"",""Open-Minded""]",N,N,False,9496000000,Annu.,True,U,23.241975603935185,,F,F,,24.0
497,,[],IN,560.6536560519445,,9497000000@get.idyll,,M,,,[],,,False,9497000000,Vishal ,True,U,23.360174377083332,,,,,
498,"Ready for an adventure? Then join me as I explore new places, try new things, and make memories that will last a lifetime.","[""Jawaharlal Nehru University""]",IN,560.5427618852777,1993-02-20 00:00:00,9498000000@get.idyll,[],M,180.0,,"[""Photography"",""Cricket"",""Badminton"",""Cooking"",""Comedy""]",S,O,True,9498000000,JD,True,U,5.7657992729166665,5.765799702511574,NS,F,,30.0
499,Explore after chit-chat,"[""JNU""]",IN,560.3486477186111,2000-02-27 00:00:00,9499000000@get.idyll,,M,5.3,,[],S,S,False,9499000000,Aryan ,True,U,23.34347825439815,,C,F,,23.0
500,.,"[""JNU""]",IN,560.1291016075,1997-07-07 00:00:00,9500000000@get.idyll,,M,171.0,,"[""Tea"",""Coffee"",""Cats"",""Open-Minded"",""Feminism""]",N,N,False,9500000000,Ashish ,True,U,21.914571344675927,,R,F,,26.0
501,"Shadab khan 
Jawaharlal Nehru University
Jamia Millia Islamia
Political keeda
Smoker
Traveller
","[""Jawaharlal Nehru University""]",IN,560.0783377186111,1999-07-17 00:00:00,9501000000@get.idyll,[],M,5.9,,"[""Biryani"",""Voter rights"",""Romantic"",""Human Rights"",""Feminism""]",N,O,False,9501000000,Shadab khan,True,U,5.291019191898148,,F,F,,24.0
502,I am happy mingling with different people ,"[""Jawaharlal Nehru University""]",IN,559.9531293852777,1989-10-02 00:00:00,9502000000@get.idyll,[30.549007654190063],M,5.6,,"[""Photography"",""Singing"",""Writing"",""Cycling"",""Gym""]",S,N,False,9502000000,Frank,True,U,17.24741936550926,,C,F,,34.0
503,,[],IN,559.9356599408334,,9503000000@get.idyll,,F,,,[],,,False,9503000000,Rishika,False,U,3.836427143287037,,,,True,
504,"I am very adventurous type of person.....always doing something creative things and always happy in every situation, I am short tempered boy but I improve this and I am very impatient guy etc.","[""Banaras Hindu University ""]",IN,559.7970516075,2000-11-15 00:00:00,9504000000@get.idyll,,M,,,"[""Reels"",""Photography"",""Comedy"",""Bollywood""]",O,S,True,9504000000,Kaushik gupta ,True,U,17.033248740509258,17.033249170104167,R,F,,23.0
505,,[],IN,559.2799021630556,,9505000000@get.idyll,,F,,,[],,,False,9505000000,Priya ,False,U,3.836337328472222,,,,True,
506,Looking for someone who is caring!,"[""Jawaharlal Nehru University""]",IN,559.1419174408334,1995-10-11 00:00:00,9506000000@get.idyll,[97.19250202178955],M,5.5,,"[""Ambitions"",""Running""]",N,N,False,9506000000,Rayees Ahmad ,True,U,18.76872493263889,,C,F,,28.0
507,No,"[""Delhi""]",IN,559.1107757741667,2001-02-09 00:00:00,9507000000@get.idyll,,M,,,"[""Singing"",""Art & Craft"",""Writing"",""Dancing"",""Design""]",O,N,False,9507000000,Nightmare,True,U,23.294206379398148,,C,F,,22.0
508,I'm going to make the rest of my life the best of my life. Care to share it with me? ♥️,"[""Jnu""]",IN,559.0418582741667,2003-08-30 00:00:00,9508000000@get.idyll,,M,160.0,,[],N,N,False,9508000000,Satyam Shourya ,True,U,23.26102618263889,,R,F,,20.0
509,Nothing much,"[""Jnu""]",IN,559.0286363297222,1994-08-16 00:00:00,9509000000@get.idyll,[],M,165.0,,"[""Cricket"",""Clubs"",""Cooking"",""Gardening"",""Cafe-hopping""]",S,S,True,9509000000,Chandra deep,True,U,2.776664157175926,5.765452711770833,F,A,,29.0
510,Cricketer turned Research scholar like exploring new spaces ,"[""Jnu""]",IN,558.9511582741667,1994-03-31 00:00:00,9510000000@get.idyll,,M,186.0,,"[""Writing"",""Backpacking"",""Cricket"",""Human Rights""]",S,S,True,9510000000,Surya ,True,U,17.033248740509258,17.033249170104167,NS,F,,29.0
511,"Finding some one who sill be my partner in all the interesting thing I will do 
","[""Jnu""]",IN,558.7283171630555,2001-07-02 00:00:00,9511000000@get.idyll,[77.74237394332886],M,,,[],O,N,False,9511000000,Vivaan,True,U,13.402971217361111,,C,F,,22.0
512,K,"[""Jawaharlal Nehru University""]",IN,558.7268177186111,2001-02-09 00:00:00,9512000000@get.idyll,,M,175.0,,"[""Writing""]",N,N,False,9512000000,Raman Choudhary ,True,U,22.139843555324074,,R,F,,22.0
513,Researcher on risky business ,"[""Jawaharlal Nehru University""]",IN,558.5679810519445,1999-10-17 00:00:00,9513000000@get.idyll,,M,,,"[""Art & Craft"",""Theatre"",""Folk & Acoustic"",""Writing"",""Festivals""]",N,N,False,9513000000,Hemant ,True,U,22.85323553449074,,R,F,,24.0
514,😞Sadness is the gate 🌅of happiness 😊,"[""Jkbk""]",IN,558.5255857741666,2003-07-03 00:00:00,9514000000@get.idyll,,M,,,"[""Cricket"",""Festivals"",""Comedy"",""Horror"",""Romantic""]",N,N,False,9514000000,Mr Jerry ,True,U,23.26527274513889,,R,F,,20.0
515,,[],IN,558.4350846630556,,9515000000@get.idyll,,,,,[],,,False,9515000000,,True,U,23.268129643287036,,,,,
516,I want to a good gril for loving with me,"[""JNU ""]",IN,558.4015616075,1999-02-03 00:00:00,9516000000@get.idyll,,M,5.85,,"[""Art & Craft"",""Reels"",""Cricket"",""Camping"",""Environmentalism""]",N,N,False,9516000000,Mishra,True,U,22.517507374768517,,R,F,,24.0
517,,[],IN,558.3073674408333,,9517000000@get.idyll,,M,,,[],,,False,9517000000,Rishabh jha,True,U,23.261751992824074,,,,,
518,"🌏Life without mistakes is like,🏫 education without Books 📚","[""JNU""]",IN,558.2761171630556,2002-08-24 00:00:00,9518000000@get.idyll,,M,,,[],N,O,False,9518000000,Gopal ji,True,U,23.25901883310185,,NS,F,,21.0
519,I am innocent ,"[""Jnu""]",IN,558.2456993852778,2002-08-25 00:00:00,9519000000@get.idyll,[],F,,,"[""Singing"",""Yoga"",""Mountains"",""Coffee"",""Cats""]",N,N,False,9519000000,Mayuri,False,U,3.836144029861111,,NS,M,True,21.0
520,Nonconformist | Philosophy | Storytelling |,"[""Jawaharlal Nehru University""]",IN,558.1157016075,1997-08-02 00:00:00,9520000000@get.idyll,,M,171.0,,"[""Feminism"",""Open-Minded"",""Rock"",""Biryani"",""Beer""]",S,O,False,9520000000,Samir,True,U,22.895134434953704,,NS,F,,26.0
521,...,"[""Jawaharlal Nehru University""]",IN,558.1117524408334,2003-02-27 00:00:00,9521000000@get.idyll,[],M,,,"[""Badminton"",""Ambitions"",""Stand Up"",""Football"",""Dogs""]",S,S,True,9521000000,Abhishek ,True,U,9.263784145601852,17.033249170104167,C,F,,20.0
522,"Easily going, looking for interesting people. Expectation- good conversation over a chai!! ","[""Jawaharlal Nehru University""]",IN,558.0748093852778,2000-05-06 00:00:00,9522000000@get.idyll,[],M,180.0,,"[""Open-Minded"",""Ambitions"",""Coffee"",""Biryani"",""Mountains""]",N,N,False,9522000000,Ram,False,U,5.765131992824074,,NS,F,,23.0
523,.. ,"[""Jnu""]",IN,557.9936216075,2000-11-30 00:00:00,9523000000@get.idyll,[37.91271448135376],F,158.0,,"[""Dancing"",""Badminton"",""K-drama"",""Foodie"",""Beaches""]",S,S,False,9523000000,Sneha,True,U,18.79717809236111,,CON,M,True,23.0
524,Heyyyy,"[""Jawaharlal Nehru University""]",IN,557.9499871630555,1998-02-24 00:00:00,9524000000@get.idyll,,M,175.0,,"[""Singing"",""Badminton"",""Cricket"",""Mountains"",""Open-Minded""]",S,S,False,9524000000,Amitabh ,True,U,23.23086174976852,,CON,F,,25.0
525,Zinda hu yaar kaffi hai,"[""Jawaharlal Nehru University""]",IN,557.9474529963888,1991-09-16 00:00:00,9525000000@get.idyll,,M,165.0,,"[""Badminton"",""Cricket"",""Singing"",""Art & Craft"",""Writing""]",S,S,False,9525000000,James,True,U,20.73077047662037,,C,F,,32.0
526,"Currently solo rider.
Hobby playing badminton.
Love cooking and eating.","[""Jawaharlal Nehru University""]",IN,557.9468596630555,2000-02-13 00:00:00,9526000000@get.idyll,,M,162.0,,"[""Cooking"",""Tea"",""Badminton"",""Foodie"",""Backpacking""]",S,N,False,9526000000,Gaurav kumar,True,U,23.23295407615741,,R,F,,23.0
527,Just here to find some connections ,"[""Jawaharlal Nehru University""]",IN,557.9273113297222,1998-01-18 00:00:00,9527000000@get.idyll,,M,180.0,,"[""Badminton"",""Football"",""K-drama"",""LGBTQIA+ ally"",""Beaches""]",S,S,False,9527000000,Nikk...,True,U,23.237365800694445,,C,F,,25.0
528,,[],IN,557.9044521630556,,9528000000@get.idyll,,,,,[],,,False,9528000000,,True,U,23.246020140972224,,,,,
529,H,"[""Jawaharlal Nehru University""]",IN,557.8928618852777,2000-02-09 00:00:00,9529000000@get.idyll,,F,155.0,,[],O,O,False,9529000000,Himani,False,U,3.818842907175926,,CON,A,True,23.0
530,,"[""Jawaharlal Nehru University""]",IN,557.8185785519445,2001-01-31 00:00:00,9530000000@get.idyll,,F,156.0,,[],S,N,False,9530000000,Haripriya,False,U,3.8352794118055558,,NS,M,True,22.0
531,Be the light of your life ,"[""Jnu""]",IN,557.8003313297222,2000-09-04 00:00:00,9531000000@get.idyll,,M,,,"[""Gardening"",""Yoga"",""Reels"",""Cycling"",""Tea""]",O,N,False,9531000000,Aditya,True,U,23.23555360162037,,R,F,,23.0
532,Lokin for pleasure only,"[""Jawaharlal Nehru University""]",IN,557.7907179963889,1983-12-31 00:00:00,9532000000@get.idyll,[95.88916897773743],M,150.0,,"[""Open-Minded"",""Romantic"",""Feminism""]",N,N,False,9532000000,LOVE,True,U,17.34130575439815,,C,F,,40.0
533,,[],IN,557.7387154963889,,9533000000@get.idyll,,,,,[],,,False,9533000000,,True,U,23.239114377083332,,,,,
534,Everything is well ,"[""JNU ""]",IN,557.6900043852778,1999-06-06 00:00:00,9534000000@get.idyll,,M,5.6,,"[""Romantic"",""Horror"",""Photography"",""Bollywood"",""Environmentalism""]",N,N,False,9534000000,Shiva ,True,U,23.230629122453703,,NS,F,,24.0
535,I am a good human.,"[""Jawaharlal Nehru University""]",IN,557.6024504963889,2002-12-31 00:00:00,9535000000@get.idyll,,M,5.7,,"[""Photography"",""Cricket"",""Badminton"",""Cycling"",""Martial Arts""]",N,N,False,9535000000,Surya ,True,U,23.226628752083332,,R,F,,21.0
536,"◆New Delhi🌍 ◆Cyber Security Analyst 🖥️
 ◆ Traveller✈️◆ Music🎧 ◆Engineer 
 ◆ Cyber Forensic Investigator 🕵️‍♀️
(""The Sun☀️ is new every day"")

Instagram - sandeepjangir_11","[""Jawaharlal Nehru University""]",IN,557.4150299408333,1996-05-06 00:00:00,9536000000@get.idyll,[],M,183.0,,"[""Coffee"",""Sci-fi"",""Punjabi"",""Mountains"",""Badminton""]",S,S,False,9536000000,Sandeep ,True,U,23.153526819212964,,CON,F,,27.0
537,"Experience is ultimate accuracy.
Let's experience forthcoming days to spice up our memories! You would find me beyond the expectations.😊
Let's have a nice day","[""Jawaharlal Nehru University""]",IN,557.1781224408334,1995-06-15 00:00:00,9537000000@get.idyll,[84.53314304351807],M,182.88,,"[""Badminton"",""Biryani"",""Gym"",""Cafe-hopping"",""Clubs""]",S,S,False,9537000000,Yoesel,True,U,9.209707397916667,,C,F,,28.0
538,.,"[""Jawaharlal Nehru University""]",IN,556.9937477186111,1997-09-26 00:00:00,9538000000@get.idyll,"[98.93677830696106,94.9461042881012,97.27857708930969]",M,165.0,,"[""Badminton"",""Comedy"",""Cricket"",""Stand Up"",""Tea""]",S,O,False,9538000000,G,True,U,14.256845002083333,,R,F,,26.0
539,"I'm a minimalistic person, who likes to spend quality time with dogs.","[""JNU""]",IN,556.8342596630556,1999-10-11 00:00:00,9539000000@get.idyll,,F,154.0,,[],S,N,False,9539000000,Abhilasha ,False,U,3.833469353935185,,NS,M,True,24.0
540,"Usually occupied in my own head.
","[""Jawaharlal Nehru University""]",IN,556.8272174408334,2000-05-17 00:00:00,9540000000@get.idyll,,F,,,"[""Photography"",""Singing"",""Badminton"",""Tea"",""Biryani""]",S,N,False,9540000000,Shruti,True,U,23.195840372453702,,F,A,True,23.0
541,...,"[""Jnu""]",IN,556.5206341075,2000-06-23 00:00:00,9541000000@get.idyll,,M,,,"[""Writing"",""Volleyball"",""Football"",""Tea"",""Swimming""]",S,N,False,9541000000,Joy,True,U,23.184560268287036,,F,F,,23.0
542,"Interested in ALL
","[""Jawaharlal Nehru University""]",IN,556.4434182741667,2002-02-02 00:00:00,9542000000@get.idyll,[],M,175.0,,"[""LGBTQIA+ ally"",""Badminton"",""Trans ally"",""Open-Minded"",""Romance""]",S,S,False,9542000000,Jay Navik,True,U,7.805483983564815,,R,F,,21.0
543,"Lets talk, then we can discuss... 🙂","[""Jawaharlal Nehru University""]",IN,556.3230538297222,1995-02-27 00:00:00,9543000000@get.idyll,,M,172.0,,"[""Theatre"",""Design"",""Poetry"",""Tea"",""Horror""]",N,N,False,9543000000,Pic_mob,True,U,23.07518655300926,,F,F,,28.0
544,,[],IN,556.2325418852778,,9544000000@get.idyll,,,,,[],,,False,9544000000,,True,U,23.176150974305557,,,,,
545,Don't know what to write up here to express myself in 200 words though I'm an introvert 😂,"[""Amity Institute of Education, Delhi""]",IN,556.2188279963889,2002-01-27 00:00:00,9545000000@get.idyll,,M,159.0,,[],S,S,False,9545000000,Aman Chakraverty ,True,U,23.172191703472222,,NS,F,,21.0
546,"Looking for someone with beautiful heart & insightful mind to make a relationsh trust & be kind.
Pros & cons of dating me: 
Pro, you won’t be single. 
Con: You’ll be dating a genuine & loyal person.
","[""Jawaharlal Nehru University""]",IN,556.2024391075,2000-06-22 00:00:00,9546000000@get.idyll,,M,175.0,,"[""Writing"",""Cycling"",""Cooking"",""Biryani"",""Classical""]",S,N,True,9546000000,Ananda,True,U,17.033248740509258,17.033249170104167,R,F,,23.0
547,Hi,"[""JNU ""]",IN,556.0452474408334,1993-08-24 00:00:00,9547000000@get.idyll,,M,170.0,,"[""Singing"",""Writing"",""Art & Craft"",""Vegetarian""]",N,N,False,9547000000,Bk,True,U,22.042025881712963,,NS,F,,30.0
548,"They say love happens when you least expect it, and trust me, my expectations could not be lower right now.","[""Jawaharlal Nehru University""]",IN,555.919210218611,2001-06-27 00:00:00,9548000000@get.idyll,[91.47480130195618],M,178.0,,"[""Cycling"",""Badminton"",""Bollywood"",""Superhero"",""Ambitions""]",S,N,False,9548000000,Sudhanshu Ranjan,True,U,15.279762895601852,,C,F,,22.0
549,"If you want to live a happy life,tie it to a goal Not to people or things.","[""Jnu""]",IN,555.7422277186112,2003-07-01 00:00:00,9549000000@get.idyll,,M,,,"[""Cricket"",""Tea"",""Writing"",""Cycling"",""Festivals""]",N,N,False,9549000000,Sachinck,True,U,23.099295430324073,,F,F,,20.0
550,"I am a Ambivert, Melomaniac and aslo selenophile i love to watch moons in there every phase. I love to watch romantic series and books i just love the Collen Hoover books like All your perfects.","[""Jawaharlal Nehru University""]",IN,555.5877893852778,2003-07-20 00:00:00,9550000000@get.idyll,,M,6.1,,[],N,N,False,9550000000,Nishant ,True,U,23.144592085416665,,C,F,,20.0
551,,[],IN,555.2018954963889,,9551000000@get.idyll,,,,,[],,,False,9551000000,,True,U,23.133413555324076,,,,,
552,,[],IN,555.1628804963889,,9552000000@get.idyll,,,,,[],,,False,9552000000,,True,U,23.131788011342593,,,,,
553,"Bookworm, storyteller, Cinephile, occasional strummer and a rugged backpacker. Wanna hangout?","[""Jawaharlal Nehru University""]",IN,555.0055274408334,2002-03-17 00:00:00,9553000000@get.idyll,,M,177.0,,"[""Poetry"",""Bollywood"",""Backpacking"",""Video Games"",""Art & Craft""]",S,S,True,9553000000,Sayan Roy,True,U,17.033248740509258,17.033249170104167,R,F,,21.0
554,..,"[""...""]",IN,554.7203629963889,1999-05-05 00:00:00,9554000000@get.idyll,,F,164.0,,[],N,N,False,9554000000,A...,False,U,3.8328901756944442,,R,M,True,24.0
555,Looking for something which I can't describe ,"[""JNU""]",IN,554.7022688297222,1999-02-14 00:00:00,9555000000@get.idyll,,M,,,[],S,S,False,9555000000,John,True,U,22.881201877083335,,NS,F,,24.0
556,"Inquisitive, poetic, Philosophical, Artistic.","[""Faculty of Arts, University of Delhi""]",IN,554.6698893852778,1997-12-20 00:00:00,9556000000@get.idyll,,M,174.0,,"[""Art & Craft"",""Writing"",""Martial Arts"",""Cycling"",""Theatre""]",N,N,False,9556000000,Alam,True,U,23.100744307638887,,F,F,,26.0
557,Simple but not sober.,"[""JNU""]",IN,554.6408371630556,2003-05-06 00:00:00,9557000000@get.idyll,[],M,,,[],S,N,True,9557000000,Prashant,True,U,17.033248740509258,17.033249170104167,R,F,,20.0
558,,[],IN,554.6388474408334,,9558000000@get.idyll,,,,,[],,,False,9558000000,,True,U,23.10995328912037,,,,,
559,,"[""Jawaharlal Nehru University""]",IN,554.6166477186111,1998-10-17 00:00:00,9559000000@get.idyll,,M,5.6,,[],N,N,False,9559000000,Kumar Priyaranjan,True,U,23.107578763657408,,R,F,,25.0
560,,[],IN,554.5840838297222,,9560000000@get.idyll,,,,,[],,,False,9560000000,,True,U,23.107671460416668,,,,,
561,,"[""Jawaharlal Nehru University""]",IN,554.5578563297222,1999-01-02 00:00:00,9561000000@get.idyll,,M,,,"[""Photography"",""Coffee"",""Sci-fi"",""Romantic"",""Human Rights""]",N,O,False,9561000000,Shahrukh Karim,True,U,23.094714840046297,,R,F,,24.0
562,,[],IN,554.5483574408333,,9562000000@get.idyll,[],,,,[],,,False,9562000000,,True,U,16.884489921064816,,,,,
563,"Im looking for a perfect match. One who matches with my personality. Kind, compassionate and generous","[""Student""]",IN,554.5289243852778,1999-10-11 00:00:00,9563000000@get.idyll,,F,,,"[""Art & Craft"",""Writing"",""Photography"",""Tea"",""Dogs""]",N,N,False,9563000000,Nandana,False,U,5.762740754398148,,R,M,True,24.0
564,...,"[""Jnu""]",IN,554.5026182741667,2000-07-09 00:00:00,9564000000@get.idyll,,F,,,"[""Singing"",""Writing"",""Photography"",""Cricket"",""Badminton""]",N,O,False,9564000000,sita,False,U,3.8327174094907406,,NS,M,True,23.0
565,"Avid reader and creative writer here I love fantasy light novels, manga, poetry, and learning Japanese. Looking for someone who shares my passions. Let's discuss books and more over coffee/drinks.","[""Jawaharlal Nehru University""]",IN,554.4481485519444,2004-08-05 00:00:00,9565000000@get.idyll,[98.69732856750488],M,165.0,,"[""Writing"",""Anime"",""Manga"",""Video Games"",""Cats""]",N,N,True,9565000000,Divye Joshi,True,U,9.189560708101851,17.033249170104167,R,F,,19.0
566,Ask me in person ,"[""Jawaharlal Nehru University""]",IN,554.4195602186111,1996-01-01 00:00:00,9566000000@get.idyll,[],M,170.0,,"[""Writing"",""Cricket"",""Beer"",""Biryani"",""Tea""]",S,S,True,9566000000,Pritish ,True,U,5.762344053009259,5.762344482604167,NS,F,,27.0
